Article.ID,Author,Journal,Year,Consumer.Sp,Habitat,Trophic.Level,Defence,Comparison.ID,mean,n,sd,Trait,n_foods,treat,Trait_type,M.F
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c203,30.4,15,10.8,Fecundity,2,mix,Repro,F
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c335,17.2,66,2.1,Development.Time,1,single,DevTime,any
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c335,14.9,30,1.5,Development.Time,1,single,DevTime,any
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c335,13.3,30,1.7,Development.Time,2,mix,DevTime,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,87.64478764,150,16.49534543,Shell.Length,1,single,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,51.35135135,150,58.91194795,Shell.Length,1,single,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,76.83397683,150,56.55547003,Shell.Length,1,single,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,94.01544402,150,63.62490379,Shell.Length,1,single,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,75.86872587,150,25.9212571,Shell.Length,1,single,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,88.22393822,150,37.70364669,Shell.Length,2,mix,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,88.8030888,150,16.49534543,Shell.Length,2,mix,Size,any
a127,Tang,Aquaculture,2006,Meretrix_meretrix,Marine,Primary.Consumer,N,c204,91.50579151,150,49.48603628,Shell.Length,2,mix,Size,any
a128,Taylor,Environmental Entomolgy,2009,Cheiracanthium_inclusum,Terrestrial,Secondary.Consumer,N,c207,194.3465,7,20.50419,Offspring,1,single,Repro,F
a128,Taylor,Environmental Entomolgy,2009,Cheiracanthium_inclusum,Terrestrial,Secondary.Consumer,N,c207,200.5705,8,52.40219,Offspring,2,mix,Repro,F
a128,Taylor,Environmental Entomolgy,2009,Cheiracanthium_inclusum,Terrestrial,Secondary.Consumer,N,c205,1.849618321,10,0.199236641,Male.Adult.carapace.width,1,single,Size,M
a128,Taylor,Environmental Entomolgy,2009,Cheiracanthium_inclusum,Terrestrial,Secondary.Consumer,N,c205,1.961832061,11,0.159320859,Male.Adult.carapace.width,2,mix,Size,M
a128,Taylor,Environmental Entomolgy,2009,Cheiracanthium_inclusum,Terrestrial,Secondary.Consumer,N,c206,2.112977099,8,0.193887119,Female.Adult.carapace.width,1,single,Size,F
a128,Taylor,Environmental Entomolgy,2009,Cheiracanthium_inclusum,Terrestrial,Secondary.Consumer,N,c206,2.158778626,9,0.161932851,Female.Adult.carapace.width,2,mix,Size,F
a129,Toft,Oecologia,1999,Schizocosa_stridulans,Terrestrial,Secondary.Consumer,N,c211,14.41233141,16,4.178941568,Size,1,single,Size,any
a129,Toft,Oecologia,1999,Schizocosa_stridulans,Terrestrial,Secondary.Consumer,N,c211,7.013487476,3,3.814834272,Size,1,single,Size,any
a129,Toft,Oecologia,1999,Schizocosa_stridulans,Terrestrial,Secondary.Consumer,N,c211,19.11368015,17,6.473988439,Size,2,mix,Size,any
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c210,114.0909,30,8.312094,Fecundity,1,single,Repro,F
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c210,23.18181,8,19.50665,Fecundity,1,single,Repro,F
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c210,108.6363,17,8.339389,Fecundity,2,mix,Repro,F
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c208,0.6360783,50,0.3367667,Female.Teneral.Mass,1,single,Size,F
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c208,0.5333364,51,0.2974401,Female.Teneral.Mass,1,single,Size,F
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c208,0.7082384,60,0.3837892,Female.Teneral.Mass,2,mix,Size,F
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c209,0.5179561,75,0.2517391,Male.Teneral.Mass,1,single,Size,M
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c209,0.4754478,35,0.2501764,Male.Teneral.Mass,1,single,Size,M
a130,Toft,Journal of Applied Entomology,2020,Orius_majusculus,Terrestrial,Secondary.Consumer,N,c209,0.5698791,64,0.340933,Male.Teneral.Mass,2,mix,Size,M
a131,Togni,Biological Control,2016,Cycloneda_sanguinea,Terrestrial,Secondary.Consumer,N,c212,21.99,30,5.169758215,Egg.Production.Rate,1,single,Repro,F
a131,Togni,Biological Control,2016,Cycloneda_sanguinea,Terrestrial,Secondary.Consumer,N,c212,21.24,30,5.815977992,Egg.Production.Rate,2,mix,Repro,F
a132,Ugine,Ecology Letters,2019,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c213,37.8,20,0.9,Female.Adult.Weight,1,single,Size,F
a132,Ugine,Ecology Letters,2019,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c213,37.9,20,1,Female.Adult.Weight,2,mix,Size,F
a132,Ugine,Ecology Letters,2019,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c214,30.1,20,1,Male.Adult.Weight,1,single,Size,M
a132,Ugine,Ecology Letters,2019,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c214,30.4,20,0.7,Male.Adult.Weight,2,mix,Size,M
a133,Vacacela Ajila,Pest Management Science,2018,Neoseiulus_californicus,Terrestrial,Secondary.Consumer,N,c215,15.2833638,15,1.778484315,7-day.Egg.Production,1,single,Repro,F
a133,Vacacela Ajila,Pest Management Science,2018,Neoseiulus_californicus,Terrestrial,Secondary.Consumer,N,c215,6.691042048,15,1.368064858,7-day.Egg.Production,1,single,Repro,F
a133,Vacacela Ajila,Pest Management Science,2018,Neoseiulus_californicus,Terrestrial,Secondary.Consumer,N,c215,19.59780622,23,1.371968047,7-day.Egg.Production,2,mix,Repro,F
a133,Vacacela Ajila,Pest Management Science,2018,Neoseiulus_californicus,Terrestrial,Secondary.Consumer,N,c330,6.73,17,0.52,Development.Time,1,single,DevTime,any
a133,Vacacela Ajila,Pest Management Science,2018,Neoseiulus_californicus,Terrestrial,Secondary.Consumer,N,c330,7.29,13,0.519615242,Development.Time,1,single,DevTime,any
a133,Vacacela Ajila,Pest Management Science,2018,Neoseiulus_californicus,Terrestrial,Secondary.Consumer,N,c330,6.86,16,0.426028168,Development.Time,2,mix,DevTime,any
a134,Vacante,Entomophaga,1997,Orius_albidipennis,Terrestrial,Secondary.Consumer,N,c323,13.5,28,0.727461339,Development.Time,1,single,DevTime,any
a134,Vacante,Entomophaga,1997,Orius_albidipennis,Terrestrial,Secondary.Consumer,N,c323,13.34,32,0.890842298,Development.Time,2,mix,DevTime,any
a134,Vacante,Entomophaga,1997,Orius_laevigatus,Terrestrial,Secondary.Consumer,N,c324,14.5,34,0.919130023,Development.Time,1,single,DevTime,any
a134,Vacante,Entomophaga,1997,Orius_laevigatus,Terrestrial,Secondary.Consumer,N,c324,14.61,36,0.650768776,Development.Time,2,mix,DevTime,any
a135,Vanderkerkhove,Biological Control,2010,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c319,18.5,23,1.407124728,Development.Time,1,single,DevTime,any
a135,Vanderkerkhove,Biological Control,2010,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c319,17.4,57,1.496662955,Development.Time,1,single,DevTime,any
a135,Vanderkerkhove,Biological Control,2010,Macrolophus_pygmaeus,Terrestrial,Secondary.Consumer,N,c319,17.4,26,1,Development.Time,2,mix,DevTime,any
a137,Vangansbeke,Biological Control,2014,Frankliniella_occidentalis,Terrestrial,Secondary.Consumer,N,c322,10.41,25,0.783836718,Development.Time,1,single,DevTime,any
a137,Vangansbeke,Biological Control,2014,Frankliniella_occidentalis,Terrestrial,Secondary.Consumer,N,c322,9.22,25,0.685857128,Development.Time,2,mix,DevTime,any
a137,Vangansbeke,Biological Control,2014,Frankliniella_occidentalis,Terrestrial,Secondary.Consumer,N,c322,9.74,25,0.685857128,Development.Time,2,mix,DevTime,any
a137,Vangansbeke,Biological Control,2014,Frankliniella_occidentalis,Terrestrial,Secondary.Consumer,N,c322,9.94,25,1.028785692,Development.Time,2,mix,DevTime,any
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c217,19.6,32,4.45421149,Female.Longevity,1,single,Longevity,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c217,19.4,27,5.099019514,Female.Longevity,1,single,Longevity,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c217,18.8,11,4.110960958,Female.Longevity,1,single,Longevity,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c217,27.5,26,7,Female.Longevity,2,mix,Longevity,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c217,28.5,31,11.50217371,Female.Longevity,2,mix,Longevity,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c217,25.5,29,7.408103671,Female.Longevity,2,mix,Longevity,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c216,20.7,32,5.567764363,Fecundity,1,single,Repro,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c216,30.2,27,8.668333173,Fecundity,1,single,Repro,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c216,33.6,11,13.28156617,Fecundity,1,single,Repro,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c216,27,26,6,Fecundity,2,mix,Repro,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c216,36.4,31,11.50217371,Fecundity,2,mix,Repro,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c216,45.9,29,10.58300524,Fecundity,2,mix,Repro,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c331,7.08,39,0.9246621,Female.Development.Time,1,single,DevTime,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c331,6.58,31,0.602494813,Female.Development.Time,1,single,DevTime,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c331,6.85,13,0.796743371,Female.Development.Time,1,single,DevTime,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c331,7.88,29,0.84664042,Female.Development.Time,2,mix,DevTime,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c331,6.93,35,0.758023746,Female.Development.Time,2,mix,DevTime,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c331,5.9,29,0.582065288,Female.Development.Time,2,mix,DevTime,F
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c332,6.33,6,0.469574275,Male.Development.Time,1,single,DevTime,M
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c332,6.26,19,0.636396103,Male.Development.Time,1,single,DevTime,M
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c332,8.75,4,1.593486743,Male.Development.Time,1,single,DevTime,M
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c332,6.98,20,0.915368778,Male.Development.Time,2,mix,DevTime,M
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c332,6.47,15,0.897997773,Male.Development.Time,2,mix,DevTime,M
a136,Vangansbeke,BioControl,2014,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c332,5.88,20,0.435889894,Male.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c219,28.8,17,8.4,Female.Lifespan,1,single,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c219,20.3,20,6.538348415,Female.Lifespan,2,mix,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c219,28.8,25,6.85857128,Female.Lifespan,2,mix,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c219,26.3,24,7.673330437,Female.Lifespan,2,mix,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,20.5,35,6.997142274,Female.Lifespan,1,single,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,24.9,35,7.580237463,Female.Lifespan,1,single,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,37.4,35,16.32666531,Female.Lifespan,1,single,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,31.1,36,11.24055159,Female.Lifespan,1,single,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,20,23,5.159457336,Female.Lifespan,2,mix,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,26.6,34,9.191300234,Female.Lifespan,2,mix,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c221,22,34,6.319018911,Female.Lifespan,2,mix,Longevity,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c218,106.9,17,40.8,Fecundity,1,single,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c218,236.7,20,95.45988686,Fecundity,2,mix,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c218,123.5,25,30.37367281,Fecundity,2,mix,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c218,134.9,24,51.3153973,Fecundity,2,mix,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,29.7,35,9.912618221,Fecundity,1,single,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,36.3,35,8.746427842,Fecundity,1,single,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,40.1,35,12.82809417,Fecundity,1,single,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,17.7,36,7.09929574,Fecundity,1,single,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,34.8,23,8.911789944,Fecundity,2,mix,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,37.3,34,8.61684397,Fecundity,2,mix,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c220,34.4,34,7.46793144,Fecundity,2,mix,Repro,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c309,7.95,21,0.760263112,Male.Development.Time,1,single,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c309,7.52,23,0.515945734,Male.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c309,8.17,9,0.339411255,Male.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c309,7.84,16,0.464758002,Male.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c310,8.35,24,0.575499783,Female.Development.Time,1,single,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c310,7.18,25,0.489897949,Female.Development.Time,2,mix,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c310,8.36,36,0.473286383,Female.Development.Time,2,mix,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c310,8.38,32,0.61245408,Female.Development.Time,2,mix,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,6.65,10,0.96,Male.Immature.Development.Time,1,single,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,5.04,12,0.232163735,Male.Immature.Development.Time,1,single,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,5.32,14,0.685054742,Male.Immature.Development.Time,1,single,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,5.92,12,0.696491206,Male.Immature.Development.Time,1,single,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,5.12,21,0.447213595,Male.Immature.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,5.25,14,0.360555128,Male.Immature.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c311,5.18,11,0.379473319,Male.Immature.Development.Time,2,mix,DevTime,M
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,6.81,40,0.9367497,Female.Immature.Development.Time,1,single,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,5.14,38,0.486621002,Female.Immature.Development.Time,1,single,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,5.64,36,0.650768776,Female.Immature.Development.Time,1,single,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,6.21,38,0.547448628,Female.Immature.Development.Time,1,single,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,5.1,29,0.529150262,Female.Immature.Development.Time,2,mix,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,5.22,36,0.473286383,Female.Immature.Development.Time,2,mix,DevTime,F
a138,Vangansbeke,Pest Management Science,2015,Amblyseius_swirskii,Terrestrial,Secondary.Consumer,N,c312,5.67,39,0.6164414,Female.Immature.Development.Time,2,mix,DevTime,F
a139,Venegas,Journal of Shellfish Research,2016,Haliotis_rufescens,Marine,Primary.Consumer,N,c222,0.053884892,450,0.011079137,Growth.Rate,1,single,Size,any
a139,Venegas,Journal of Shellfish Research,2016,Haliotis_rufescens,Marine,Primary.Consumer,N,c222,0.021352518,450,0.011784173,Growth.Rate,1,single,Size,any
a139,Venegas,Journal of Shellfish Research,2016,Haliotis_rufescens,Marine,Primary.Consumer,N,c222,0.029208633,450,0.008258993,Growth.Rate,2,mix,Size,any
a140,Venzon,Oikos,2002,Orius_laevigatus,Terrestrial,Secondary.Consumer,N,c223,5.5,10,3.8,Egg.Production.Rate,1,single,Repro,F
a140,Venzon,Oikos,2002,Orius_laevigatus,Terrestrial,Secondary.Consumer,N,c223,1.9,10,1.7,Egg.Production.Rate,1,single,Repro,F
a140,Venzon,Oikos,2002,Orius_laevigatus,Terrestrial,Secondary.Consumer,N,c223,6.6,10,3.4,Egg.Production.Rate,2,mix,Repro,F
a141,Vickery,The Biological Bulletin,2000,Pisaster_ochraceus,Marine,Primary.Consumer,N,c224,731.493,50,91.349,Size,1,single,Size,any
a141,Vickery,The Biological Bulletin,2000,Pisaster_ochraceus,Marine,Primary.Consumer,N,c224,1054.513,50,127.905,Size,1,single,Size,any
a141,Vickery,The Biological Bulletin,2000,Pisaster_ochraceus,Marine,Primary.Consumer,N,c224,1071.571,50,147.322,Size,3,mix,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c225,214.294359,60,45.68695382,Size,1,single,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c225,118.3832173,60,25.34778096,Size,1,single,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c225,182.3242096,60,45.68695382,Size,2,mix,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c225,147.0083469,60,39.97075729,Size,2,mix,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c226,14.1,180,2.54202675,Size,1,single,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c226,14.4,180,2.675817632,Size,1,single,Size,any
a142,Walker,Journal of Shellfish Research,1998,Spisula_solidissima,Marine,Primary.Consumer,N,c226,14.3,180,2.675817632,Size,2,mix,Size,any
a143,Wong,Biological Control,2013,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c228,8,20,4.358898944,Longevity,1,single,Longevity,F
a143,Wong,Biological Control,2013,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c228,8,20,4.358898944,Longevity,2,mix,Longevity,F
a143,Wong,Biological Control,2013,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c227,0.435,10,0.03,Adult.Hind.Tibia.Length,1,single,Size,F
a143,Wong,Biological Control,2013,Orius_insidiosus,Terrestrial,Secondary.Consumer,N,c227,0.451,17,0.04,Adult.Hind.Tibia.Length,2,mix,Size,F
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,6.42,25,2.106561179,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,11.1,25,4.409081537,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,6.84,25,2.253530563,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,10.07,25,4.017163178,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,14.07,25,1.420704051,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,10.06,25,4.605040716,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,10.61,25,5.14392846,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,5.39,25,1.322724461,Growth.Rate,1,single,Size,any
a144,Xing,Aquaculture,2007,Strongylocentrotus_intermedius,Marine,Primary.Consumer,N,c229,10.85,25,4.213122358,Growth.Rate,8,mix,Size,any
a145,Yan,Aquaculture,2006,Ruditapes_philippinarum,Marine,Primary.Consumer,N,c230,205.9975544,160,16.53707569,Size,1,single,Size,any
a145,Yan,Aquaculture,2006,Ruditapes_philippinarum,Marine,Primary.Consumer,N,c230,174.959303,160,33.07415138,Size,1,single,Size,any
a145,Yan,Aquaculture,2006,Ruditapes_philippinarum,Marine,Primary.Consumer,N,c230,200.0955329,160,30.3179721,Size,2,mix,Size,any
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c232,32.25,23,8.536556683,Female.Longevity,1,single,Longevity,F
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c232,27.88,23,5.581594754,Female.Longevity,1,single,Longevity,F
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c232,28.39,23,5.581594754,Female.Longevity,2,mix,Longevity,F
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c233,18.35,23,7.270144428,Male.Longevity,1,single,Longevity,M
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c233,21.25,23,9.333927362,Male.Longevity,1,single,Longevity,M
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c233,22.06,23,5.112553178,Male.Longevity,2,mix,Longevity,M
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c231,27.05,23,12.99670343,Egg.Production,1,single,Repro,F
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c231,79.65,23,24.89036561,Egg.Production,1,single,Repro,F
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c231,97.72,23,28.82294746,Egg.Production,2,mix,Repro,F
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c354,12.62,50,1.26,Development.Time,1,single,DevTime,any
a146,Zhi,Entomologica Experimentalis et Applicata,2005,Frankliniella_occidentalis,Terrestrial,Primary.Consumer,N,c354,10.8,50,0.56,Development.Time,1,single,DevTime,any
